"","X","Y","Z"
"43139",0.97429692,2.952041,1.300803
"36028",1.1384134,3.048128,1.7134381
"16130",0.5345552,0.9887566,0.487591999999999
"44718",1.3937249,0.0380180000000001,3.0181636
"34080",0.97128209,2.960743,3.082466
"38764",1.05976066,2.77658,2.6977355
"19655",0.6835645,2.5176074,0.878225
"18357",1.1687123,2.1454591,0.659428999999999
"47083",1.4089927,2.4657194,2.7041874
"94",1.0769334,2.3568286,3.5357218
"45015",1.5609816,1.5387925,2.7619276
"32883",1.4135181,1.506794,0.633614
"49226",1.3548547,3.02605,2.45571491
"20419",0.88959102,2.072914,0.390006
"33093",0.3956089,2.1849228,2.7839509
"47767",1.1676157,0.778275,2.9122895
"23573",1.5511864,2.1471417,2.0864478
"31871",0.7017351,2.6509096,2.7573089
"21607",1.0712949,2.0251058,2.7853264
"25682",0.9724178,1.9248198,2.8415039
"40801",0.90900153,2.853425,2.52967788
"19398",0.92046235,2.0532201,0.662208
"22436",1.0906225,1.66263768,2.4315549
"14268",0.6296171,0.807400599999999,0.472896
"18088",1.1004469,2.5177674,0.792318
"40725",1.00548346,3.089194,2.0798436
"30271",0.7984509,0.220599,2.2680709
"24433",1.6433209,2.4932378,1.7991847
"42442",1.01798713,3.02114,1.522447
"34745",0.93772562,2.85105,3.1056321
"2411",0.1328301,2.5881905,5.001014
"16018",0.6471479,0.849637299999999,0.486015999999999
"45072",1.2444235,0.239805,2.9893256
"45022",1.2626277,0.196388,3.0855388
"44589",1.4052679,2.2641707,2.5632764
"32257",0.6172621,1.5864524,2.6344782
"36178",1.1822907,3.019794,1.49644
"28681",0.3493451,2.5551685,1.449804
"1675",0.2509876,2.6389843,5.06102
"11854",1.4326951,0.9887964,0.684626999999999
"17897",1.0778169,2.6518202,0.906689
"43742",0.91253646,2.98059,2.2311783
"9658",0.966425386,1.4426401,0.153183
"48594",1.04077299,0.0970370000000003,2.9788324
"11012",1.4211435,1.2220079,0.800257
"4301",0.1445919,2.10994,4.688376
"36973",0.87826004,2.947137,1.362472
"34329",0.97920732,2.802345,3.0818483
"40270",0.97676375,3.178437,2.59113363
"10129",0.87103673,2.3685657,0.514403
"15061",0.5734653,0.7328802,0.266064
"42346",0.98161686,3.158381,1.6350295
"29220",0.5548338,0.528169,2.3291516
"47527",1.2296322,0.8974075,2.8640174
"33204",0.742015,0.7942633,2.424813
"17684",1.2534146,2.5859184,0.863852999999999
"8559",0.8210102,2.904114,3.1879544
"49580",1.1980421,0.437701,2.9394502
"404",0.97925018,2.5024498,3.551332
"17531",1.3371441,2.6712885,0.883329
"47564",1.4169064,1.08332,2.6625954
"25877",0.86152929,2.5326302,2.7000778
"11598",1.3804076,0.992312399999999,0.787533
"26785",0.6712742,2.7202431,2.3668162
"25513",0.5626166,2.915127,1.408848
"33883",0.4760641,2.6178086,2.49831949
"28656",0.3301371,2.4904935,1.503306
"46312",1.5357946,2.6705839,2.6484373
"19128",0.97150257,2.5608328,0.666682999999999
"11439",1.2272147,0.0203769999999999,0.973576
"3472",1.1050057,2.6818954,3.2852831
"29165",0.6035275,0.419937,2.3397699
"20607",0.3455228,2.3413685,0.897828000000001
"4882",0.89329847,2.796853,3.764543
"25544",0.360034,2.1651548,1.8322031
"4956",0.7404134,2.892244,3.2929595
"12752",1.393088,1.3587715,0.654251
"9583",0.91937611,2.2710248,0.401327999999999
"14668",0.600002,0.9235006,0.380081000000001
"13617",0.6184487,2.1342687,0.709641
"41864",1.092439,2.909108,2.3016308
"24342",0.94784898,1.74214775,2.59142196
"8027",0.8971998,2.889422,3.191
"34576",0.9038815,2.87383,2.9780248
"13311",1.2413298,1.1417872,0.688103
"35841",1.0833444,2.993672,2.0436909
"35374",1.0617268,2.6630938,2.6890546
"43678",1.01364067,2.920233,1.250617
"36894",0.6349992,2.5990511,2.49775006
"33277",0.3937697,2.2479337,2.7706467
"25186",0.7236679,1.9442945,2.52915044
"1494",0.954185176,2.3509856,3.704398
"38159",0.98086493,3.014944,2.3838802
"31514",0.6177765,2.806358,2.7688469
"23196",1.1356492,1.79530176,2.58730296
"40200",0.99404751,3.008569,2.60441446
"20960",1.5310252,2.6505967,2.0641603
"5307",0.4148017,1.9984502,4.217281
"33214",0.5833884,2.465439,2.60395223
"17807",1.2838001,2.3697999,0.721257
"23418",1.4850562,2.6101213,2.1745079
"12432",1.3893531,1.1330203,0.694151999999999
"10631",1.4438155,0.0799719999999997,0.86913
"33723",0.420273,2.1779087,2.6600159
"31987",0.5659895,2.6848237,2.545640379
"37683",0.897029,2.890793,1.194621
"8004",0.99697107,2.974845,3.1143699
"19139",1.0668758,1.9959872,0.578590999999999
"43497",1.00267331,2.7177811,2.405578
"34152",1.2035515,2.87981,3.0713405
"41923",0.9891556,3.09539,1.9029382
"34069",0.6765392,2.771942,2.5415973514
"10340",1.02491548,2.4148538,0.509377000000001
"37521",0.848627,3.00556,1.513902
"10138",1.0728913,2.1741985,0.307576000000001
"9705",0.97338097,1.5749087,0.167073
"20631",0.3484782,2.0929606,0.879261
"6674",0.7372385,3.061375,3.581573
"27528",0.4504852,1.975112,2.0562285
"5552",0.951235838,3.132218,3.589015
"12176",1.2725783,0.393683,0.835768999999999
"44638",1.3314497,2.6875772,2.52792963
"3383",1.3156187,2.931209,3.545731
"23110",1.0620807,1.77702612,2.538457244
"3687",1.2909179,2.950369,3.5098391
"44289",0.92923607,2.895512,2.8825701
"27818",0.4511127,2.0344666,2.0957191
"13066",1.39885,2.0491552,0.610441
"21695",1.2013764,2.0299113,2.6419047
"9956",0.9767681,2.0909112,0.279904
"33100",0.3980867,2.169249,2.666674
"23533",1.5410489,2.0411838,2.0962942
"47441",1.1717707,0.293456,2.9501406
"30209",0.6592264,0.196992,2.4075768
"21547",1.2691399,2.2996216,2.58334147
"6875",0.8493456,2.850697,3.3242659
"1508",0.8174166,2.1239802,3.814028
"16163",0.6734837,0.486813,0.297915
"31358",0.4801588,2.243976,2.8655352
"16529",1.01700991,2.733111,1.213548
"35763",1.1125913,2.869782,2.3331027
"22557",1.4311876,1.9608438,2.3176554
"30185",0.7491512,0.222159,2.3294779
"18557",0.956115929,2.6711048,0.840644000000001
"36186",1.1610033,3.025819,1.493572
"8336",1.1507879,2.892765,3.1355538
"37372",0.87339621,3.005672,1.7674042
"21969",1.4701735,2.0917097,2.3217195
"2739",0.1549513,2.5300104,4.888755
"14752",0.5832475,0.0110619999999999,0.380119000000001
"40078",0.8491406,2.6799409,2.7848947
"19288",0.8564712,2.1388693,0.782556
"8375",0.9910003,3.062951,3.207864
"11159",1.4561245,0.933161999999999,0.743034
"28208",0.3510021,2.1758027,1.8677976
"32864",0.6230197,1.1943037,2.60153392
"9091",0.963276586,1.719220433,0.160533000000001
"19341",1.1829467,2.0674531,0.40122
"29383",0.4830919,0.0637889999999999,2.3636438
"13149",1.2573462,0.9305796,0.738956
"36542",0.8315806,2.7098235,2.47908282
"4718",1.2994707,2.863411,3.3408188
"40349",0.990257,2.6693771,2.58369586
"30819",0.7233935,1.0772571,2.49325294
"27658",0.5452355,2.791094,2.071004
"25398",0.87115977,2.1279721,2.7517404
"2026",1.02687346,2.6055397,3.3783079
"39103",1.0631576,2.79571,2.7299127
"28802",0.5221274,2.6450789,1.120814
"8819",1.6015111,1.9517553,4.326648
"35577",1.0973677,2.742648,2.50693449
"44377",0.94230177,2.800853,2.7938433
"35475",1.0938549,2.6619577,2.59514258
"27795",0.5508018,2.832913,2.0323552
"39092",0.89306616,2.780527,2.9448687
"276",0.93874645,2.3993564,3.5091151
"24049",1.3383991,2.850863,2.2081474
"20263",0.86751776,2.0938241,0.476785
"41456",1.00052814,3.248291,2.1282706
"42230",0.91889515,3.058212,1.7061173
"20064",0.8377812,2.1825943,0.596325
"33116",0.5048387,1.4261489,2.59665921
"27397",0.5180753,2.5324812,2.172623
"43720",0.9386189,2.909945,1.8311675
"43329",1.00924394,2.884385,1.143967
"34580",0.91773831,2.897516,2.9453124
"15707",0.7066973,0.7872344,0.378349
"13443",1.421027,0.078176,0.864774000000001
"19453",0.7986077,2.3910489,0.796686000000001
"34206",1.1215696,2.927805,3.0532461
"41518",1.01362023,2.854459,2.0885804
"5834",0.98854645,3.206975,3.489673
"42883",1.03162793,2.944545,1.333891
"15372",0.577009,0.339148,0.127354
"30621",0.7975186,0.433371,2.3613868
"22479",1.4343727,2.6721681,1.096671
"8326",1.2333754,2.895296,3.1779862
"18722",0.99983397,2.6161991,0.743356
"47939",1.7173905,2.5396094,2.2863073
"14517",0.6121521,0.706888,0.403665999999999
"22299",1.4227829,2.0363484,2.3493432
"41912",1.1419858,2.820404,2.48037322
"18486",1.1972096,2.1751966,0.572399000000001
"43864",0.94137015,2.984056,1.955619
"49171",1.4072757,2.929218,2.436423
"10944",1.1902337,0.0332400000000002,1.06054
"38482",1.0754186,2.748272,2.8893543
"19954",0.7851025,2.2490634,0.688485
"4514",1.0614407,2.5697463,3.63649
"17205",1.6483076,2.4083016,0.869261999999999
"11164",1.4844084,1.1056736,0.707469
"3920",1.1778047,2.7114356,3.588655
"35735",1.1005635,2.80809,2.3924951
"45761",1.5004717,1.3454872,2.7349224
"22250",1.4681204,2.2627844,2.3107473
"41826",0.8785918,2.999735,2.0667804
"14966",0.6068814,0.104716,0.276481
"45647",1.4887981,1.9694972,2.7605745
"33720",0.5595145,1.169442,2.50970192
"31170",0.6410835,1.5031661,2.60462207
"16065",0.5934358,0.9142553,0.478542000000001
"46810",1.1391435,0.335036,3.0289848
"41648",0.94684692,2.94025,2.1115391
"33250",0.5832813,1.460436,2.58117952
"34340",1.02706875,3.003312,3.0186518
"23535",0.968624698,1.63990077,2.4247876
"44472",1.03267102,2.8403,2.3282852
"14078",0.7228686,0.9942326,0.394425999999999
"37633",0.8055349,2.997405,1.378503
"8418",0.8255137,2.756154,3.608679
"40044",0.93875815,2.882592,2.5269331
"28290",0.3684462,2.4684865,1.7725249
"39460",1.0038339,2.992142,2.7403129
"8355",0.89584609,2.907912,3.1328752
"30888",0.4179556,2.1819401,2.8149656
"23678",1.5236029,2.6272902,2.0917891
"1974",1.888558,2.0694973,4.54891
"3283",1.2107247,2.2236825,3.727515
"24226",1.3727267,2.879414,2.1539405
"10270",0.92606975,2.4570495,0.559918
"2510",1.9021179,2.1094328,4.679314
"28796",0.4707102,2.6554859,1.180102
"42145",0.932764,2.988341,1.73837
"15848",0.6248352,1.0619798,0.625450000000001
"42893",1.01785873,2.817749,1.342723
"9169",1.02054746,1.9520728,0.21297
"46825",1.3234499,1.0651215,2.8399196
"48422",1.0973129,0.452141,2.9301146
"11377",1.3884919,0.7729962,0.783146
"512",1.085918,2.4908848,3.3613321
"35489",1.1475667,2.73025,2.5294069
"20669",0.3175851,2.0826019,0.871777
"17256",1.5937587,2.4774297,0.876726
"28894",0.7556132,0.0341259999999997,2.51312663
"6607",0.952242609,2.5540678,3.3591547
"47255",1.4199548,2.56352,2.6751425
"2325",1.5273102,2.0461852,4.065494
"40813",0.88744228,2.802214,2.51857336
"11165",1.45798,0.9755394,0.749296000000001
"11534",1.4560542,1.2869817,0.707246999999999
"1653",0.00352359999999985,2.2654042,4.81506
"1109",0.87822754,2.5813497,3.2660227
"5724",1.1404694,2.6004472,3.3571724
"1866",0.2932844,1.9859927,4.440135
"35255",1.2683488,2.5527299,2.51240332
"27123",0.5635692,2.4505837,2.3337986
"43326",0.94504327,2.905462,1.244824
"29080",0.6713472,0.260546,2.4026692
"37399",0.8383315,3.015738,1.7402758
"34619",1.0616978,2.915682,3.0084278
"27062",0.6874853,2.871767,2.2144403
"45700",1.3347459,0.405521999999999,2.9412564
"20216",0.4936802,2.5272356,0.901235
"37993",1.02835834,2.6875496,2.8623605
"29895",0.7957619,0.371653,2.3368822
"41341",0.952096942,2.939052,2.277563
"10956",1.3887256,0.9989883,0.831773
"5193",1.1291847,3.003847,3.4497695
"10731",1.3526833,1.077823,0.9297
"31958",0.8101672,3.068796,2.6521206
"25042",1.3281521,2.737024,1.099569
"5460",1.1528876,2.871263,3.3783422
"16466",0.5693844,0.986041,0.484619
"29416",0.5847822,0.318419,2.3522541
"42945",0.96267233,2.977548,1.402594
"23661",1.5979492,2.1232294,2.0150015
"28176",0.4217088,2.719222,1.8224415
"32967",0.6721438,1.2252582,2.541959677
"47534",1.2957323,1.3372913,2.7930974
"34769",0.86516211,2.888727,3.0431397
"1090",0.7942241,2.4533809,3.2464455
"30111",0.5037308,0.135306,2.3190511
"3364",1.3057038,2.820103,3.597031
"33894",0.6279467,1.0978347,2.3642676
"45590",1.4117649,1.8656396,2.8494214
"34922",1.1638122,3.017693,1.9859967
"47543",1.2987561,1.1927592,2.7919034
"26875",0.6659353,2.800254,2.3622182
"34750",0.88877341,2.864493,2.9557353
"20946",1.64096,2.3718159,1.8822961
"45983",1.4600599,1.62234446,2.7666498
"19647",0.725244,2.3568004,0.820242
"48546",1.5241539,2.394782,2.45990944
"17495",1.457058,2.3564018,0.775414
"20899",1.1791476,1.70817221,2.3122692
"32265",0.5427334,2.4602212,2.58130083
"35350",1.3613718,2.953079,1.9637466
"31087",0.7842448,0.9181872,2.46315648
"8501",1.224296,2.94854,3.576116
"41216",1.0348139,3.02669,2.2240799
"11002",1.462473,1.575104,0.667646999999999
"9612",1.00752276,2.2573747,0.307380999999999
"31185",0.7447572,1.1656097,2.48227551
"45496",1.4350005,1.1939343,2.8515437
"13772",0.6779507,0.0467219999999999,0.347168
"43556",0.93611483,2.992155,1.7874833
"3230",1.3031359,2.858371,3.633783
"47475",1.1058883,0.481533,2.9864811
"6747",0.89803344,2.811357,3.377914
"38626",1.119623,2.725849,2.7958002
"2341",1.616815,1.9100257,4.302176
"15601",0.6859965,1.0345487,0.602695000000001
"17518",1.2748841,2.739612,0.982054999999999
"46746",1.1395453,0.502015,3.0278535
"22012",1.04096199,2.1228624,2.7965843
"36769",0.90503521,2.959318,1.7855594
"24953",1.5231173,2.615851,1.120887
"21041",1.2014394,2.1038674,2.6468542
"33039",0.4698203,1.81402706,2.6741508
"15880",0.6628205,1.1882855,0.589292
"13780",0.6207297,1.9493426,0.611462
"24799",1.5947035,2.6323039,1.219104
"13388",1.3330992,1.0385102,0.843525
"13975",0.5659164,2.0843265,0.621672999999999
"15081",0.5918558,0.243068,0.245996999999999
"27833",0.4617604,2.4515575,2.0779912
"44774",1.3314618,0.136566999999999,3.0394149
"42735",0.97248285,2.81158,1.433316
"34238",1.1102217,2.865978,3.0259845
"38645",0.966379888,2.745112,2.9509076
"35910",1.2657597,3.042421,1.7463277
"19733",0.7175673,2.2899861,0.808021
"8014",0.90055887,3.252682,3.1886844
"38041",1.02543862,3.126012,2.1668353
"24336",1.649466,2.4054517,1.8125959
"9573",0.955845031,2.3657293,0.414526
"26579",0.6142582,2.1066987,2.50471409
"31709",0.7470665,2.74168,2.6928074
"44952",1.313423,0.0476380000000001,3.1824152
"39413",1.2559463,2.825005,2.45688805
"22805",1.5584171,2.0108123,2.0971577
"13289",1.2426511,1.130965,0.701269
"34516",0.97152336,3.016987,2.9286665
"43123",1.03226771,2.946615,1.7691009
"2010",1.2718733,2.2532255,3.87505
"19594",0.958178123,2.0107667,0.5943
"26362",0.3606144,2.658089,1.707371
"20484",0.4509269,2.3913272,0.852959
"6135",0.3484755,1.8910712,4.171025
"7965",0.94843223,3.07624,3.1611141
"15613",0.6605782,1.1234752,0.621656999999999
"27498",0.4748864,1.9738643,2.0832925
"19469",0.88937168,2.5304143,0.707625999999999
"47374",1.2836483,1.3202902,2.8095689
"2611",1.4243584,2.091584,4.023953
"18589",1.04288568,2.5596197,0.74366
"47326",1.2006333,0.38503,2.9180365
"3192",1.3530311,2.959396,3.596206
"48583",1.5574931,2.6979827,2.3984634
"27702",0.377055,2.3125846,1.9686091
"14919",0.5948883,0.587092999999999,0.283659999999999
"16741",1.04850414,2.775243,1.02717
"17327",1.5236884,2.4635524,0.869543
"46730",1.3575179,2.1093151,2.8042547
"1664",0.0417549999999998,2.4336426,4.919944
"16896",0.93633269,2.832785,1.083926
"44052",0.89921176,2.783365,2.6666019
"47784",1.4615533,2.2335478,2.5801291
"32549",0.5197646,2.5438016,2.56480643
"33825",0.5324637,2.805255,2.48447306
"8182",0.7312243,2.921431,3.2528531
"47373",1.3354556,1.2182251,2.7888138
"25771",0.9275537,2.223555,2.7878203
"33049",0.6516753,1.2584501,2.3575529
"42550",0.94776698,2.785604,2.364282
"6229",0.90568225,2.796167,3.547587
"166",1.1398869,2.4667804,3.5008414
"44261",0.99070661,2.917782,2.8663748
"18862",0.92707455,2.1177096,0.765302
"42563",0.969145085,2.99277,2.2423809
"16422",0.5848143,0.372752999999999,0.155272999999999
"19216",0.791824,2.5655342,0.851547
"13165",1.3145427,1.2370977,0.675523999999999
"8982",1.766907,2.4603254,4.986231
"18439",1.04090984,2.5904933,0.761824000000001
"3430",0.1476724,2.418212,4.846924
"18382",1.2000065,2.1139879,0.609779
"5081",1.0795506,3.03952,3.5244192
"40865",1.01476774,2.949948,2.3767744
"41792",0.97527089,3.055537,1.993893
"9276",1.00936202,2.4237636,0.533472
"7195",1.1439108,3.388005,3.3119195
"23318",1.02711908,1.79971547,2.5943838
"18385",1.04916112,2.1044869,0.779655
"38600",1.1454726,2.6881109,2.7829678
"27468",0.4707498,2.0679614,2.1450376
"22161",0.954532603,1.9995491,2.8754953
"24947",1.5043049,2.6628114,1.15444
"11884",1.3655035,1.5617843,0.736039
"45612",1.5060266,1.5639328,2.7505934
"13505",0.6716273,2.1234519,0.65387
"8086",0.8339065,3.233655,3.1717281
"2788",0.2963637,2.5900159,5.016203
"6194",0.89334957,2.6340067,3.5389116
"5486",0.97582357,2.6089013,3.584352
"9811",1.00988427,1.9992436,0.170595
"7452",1.0891013,3.11465,3.2377832
"34680",1.01152363,2.913087,2.9730436
"1644",0.0169900999999997,2.1859789,4.778287
"12000",1.3979415,0.195911,0.726654
"5643",0.3942389,1.987555,4.16826
"29840",0.5841237,0.288047,2.3116966
"43000",1.03176312,2.950394,1.298024
"25117",0.92198323,1.8550677,2.7013573
"36605",0.86692331,2.679891,2.549449467
"22634",1.3106625,1.81524512,2.3653507
"38471",1.0915953,2.862115,2.8661644
"23845",1.5888401,2.2054334,1.999719
"3869",1.2701613,3.011423,3.4994497
"17861",1.159419,2.5164558,0.854761
"31890",0.7859595,2.798554,2.769023
"12329",1.2372646,0.113351,0.873069000000001
"3522",1.1063534,2.2424873,3.785928
"42138",1.0617026,3.035893,1.6957547
"31582",0.6303628,2.1168296,2.7664215
"5743",0.7901039,2.892249,3.737353
"10606",1.3831109,0.0558499999999995,0.916833
"39353",0.88198551,2.750243,2.8863534
"39691",0.98209759,3.035508,1.8419938
"43508",0.88693678,2.969871,1.324637
"39409",0.9607311194,2.6681762,2.7791552
"15876",0.683838,1.0026978,0.559666
"44313",0.93987147,2.774602,2.7667852
"26825",0.6289193,2.0748482,2.44077275
"12876",1.4183357,1.67471388,0.617300999999999
"48698",1.3193496,1.2933471,2.6464059
"37350",0.7256161,3.026301,1.9532649
"36078",1.05086883,2.969778,1.7520297
"33784",0.5661406,1.228492,2.4247717
"24653",1.6534526,2.6441264,1.384185
"37662",0.8056342,2.972731,1.307994
"19595",0.6290891,2.6587649,0.950835
"45677",1.4066354,2.2611226,2.8572973
"15377",0.6774399,0.255905,0.0272070000000006
"20802",1.5228912,2.7079416,1.21277
"1849",0.1514778,2.0479887,4.439551
"43789",0.92504516,2.937264,1.7986641
"10208",1.04024425,2.315212,0.404586999999999
"22948",1.02791716,1.75360747,2.50971585
"14491",0.6298195,0.9830541,0.379443
"4521",1.2982794,2.839629,3.2618554
"33390",0.5453311,1.80480697,2.58190485
"10565",1.4425427,0.0943269999999998,0.912091999999999
"44388",0.92161397,2.749737,2.7169086
"25301",0.8026091,2.0087045,2.6840581
"44187",0.8490631,2.76598,2.6452648
"21307",0.99945372,2.0217675,2.9430884
"41558",1.0810476,3.024031,2.0248407
"18064",1.2755913,2.2652757,0.623707
"34840",1.1732845,2.797298,2.4014856
"30697",0.6965057,2.886958,2.57620764
"48377",1.343871,2.2746882,2.6573248
"15799",0.6640693,1.77748492,0.657574
"9879",1.01571885,1.79069722,0.175616
"41819",0.87335757,3.033304,2.0760334
"7997",0.86723247,3.305361,3.2248167
"3204",1.0141937,2.6108579,3.3672795
"13038",1.2883985,1.2215082,0.746964999999999
"21680",1.0933668,2.3546087,2.7623372
"6378",1.0888162,2.868596,3.3045841
"11415",1.3942311,0.792635,0.796338
"41929",0.966259512,3.045034,1.9235096
"43490",0.95256038,2.783677,2.3566289
"1485",1.874053,2.3607512,4.781524
"42816",1.03263483,2.874982,1.347086
"22563",1.4821332,2.0735522,2.2487364
"4245",1.3988477,3.22135,3.3034526
"33582",0.6870082,0.8195362,2.3904869
"19825",1.03522612,1.835704,0.453839
"10133",1.00704556,2.3333219,0.376701000000001
"16434",0.4495298,0.020562,0.252421
"45443",1.4341145,1.3242428,2.837237
"5946",1.0975301,2.848941,3.3669882
"33171",0.6038913,1.2305115,2.5721556
"42401",1.04163197,2.935825,1.536161
"27507",0.6339831,2.919971,2.0550069
"28658",0.3456344,2.5725725,1.485955
"47021",1.4506739,1.0577727,2.6824839
"37615",0.809303,2.994297,1.397375
"29595",0.90225752,0.0907739999999997,2.3019997
"35719",1.3336111,2.959753,2.0700606
"27275",0.562323,2.6536386,2.2380481
"48519",1.3885395,2.2338758,2.60708096
"32412",0.7266822,1.1281433,2.52551312
"35941",1.1874562,3.018237,1.7919907
"6712",0.7646028,2.997012,3.551841
"15980",0.6613466,0.972238,0.517137
"26512",0.7221326,1.79155013,2.4178503
"34811",1.1390278,3.048015,1.8908753
"47786",1.3911706,1.9233517,2.6698558
"24043",0.92914419,1.74565791,2.510233
"24272",1.6262921,2.1930103,1.8512837
"20599",0.3091294,2.0826038,0.946038999999999
"33328",0.5734734,2.4988685,2.57425501
"33147",0.6597701,1.5489285,2.51284333
"13125",1.3646429,1.75700073,0.63705
"34491",0.86832085,2.871307,3.0705648
"49516",1.0947019,0.0524079999999998,3.0826301
"39386",1.0823021,2.815686,2.653417
"42708",0.92967309,2.895591,1.504992
"45989",1.4093634,1.63388671,2.8107776
"6745",0.7380496,2.995851,3.566053
"45280",1.4230057,1.996824,2.8855513
"4461",1.319746,2.816475,3.3391538
"38721",1.3740455,2.6308594,2.47856573
"18020",1.1746067,2.4627784,0.760071
"30229",0.7639845,0.258326,2.3151137
"18256",1.1798997,2.2132483,0.662704999999999
"5230",0.9887727,2.6207706,3.600974
"35629",1.1802793,2.944336,2.2198268
"43064",1.03534516,2.863719,1.264949
"47924",1.156557,0.40802,2.9130287
"33847",0.3167466,2.6238571,2.3502805
"38359",1.0871482,2.7199177,2.8902718
"31321",0.5634861,2.3177637,2.7482171
"14915",0.5720556,0.8693498,0.311502000000001
"37344",0.8203181,3.033328,1.8093542
"45938",1.3531993,0.7327323,2.8775432
"21533",1.1054087,2.3175649,2.7675435
"24254",1.5905657,2.6442929,1.9050748
"46422",1.5120219,2.6783717,2.6678306
"32862",0.7000866,0.9393509,2.4182968
"32890",0.6747875,1.1517655,2.4079138
"35405",1.1833654,2.7176678,2.5506783
"11529",1.3405963,0.9375458,0.836209
"39319",1.02027483,2.790817,2.3344278
"45122",1.4477295,2.1911817,2.8703095
"26155",0.3572914,2.3016561,1.8885855
"20590",0.8364488,2.1008565,0.354672000000001
"38119",0.98631496,2.992684,2.1768789
"26846",0.5843724,2.399222,2.48023674
"4551",1.02107919,2.864264,3.665351
"9944",0.96374994,2.2110668,0.274540999999999
"14961",0.5457797,0.9714817,0.348196
"15548",0.5899858,0.266984,0.0670769999999994
"21297",0.99687763,1.63594704,2.3295618
"10522",1.4540867,0.0771920000000001,0.920470999999999
"24127",1.165911,1.74278215,2.386504
"10659",1.4765661,0.0930409999999995,0.828192
"443",1.05807856,2.4512693,3.4667525
"8680",0.1364942,2.042586,4.64684
"23507",1.5683067,2.1795042,2.0674737
"48957",1.2886906,1.2633805,2.6481586
"25277",0.6837404,1.9351144,2.51705447
"849",1.2480258,2.733691,3.2278522
"133",1.0693915,2.4405188,3.547898
"7439",1.1735094,3.101512,3.126468
"48545",1.4804112,2.3741544,2.49987808
"47817",1.3677471,1.5508416,2.6809346
"25581",0.5435904,2.3672854,2.2728354
"11426",1.3420529,0.9709342,0.846461999999999
"43371",1.01710566,2.88106,1.6797738
"42100",0.91887293,3.006593,1.712611
"47882",1.1251484,0.184034,2.950327
"30790",0.631184,2.2054045,2.61018915
"7081",1.3375098,2.99159,3.2029948
"21096",1.571626,2.847012,1.6110465
"5494",0.8201135,2.2349384,3.762701
"944",1.1858763,2.5667754,3.1874694
"2911",1.2913406,2.2872942,3.813743
"10945",1.2064131,0.0427619999999997,1.041247
"27865",0.4271224,2.1390825,2.0783215
"21770",1.4160574,2.2932923,2.4021377
"8201",0.7093106,2.911919,3.2570576
"37832",0.88128115,2.877813,2.3196136
"13",1.1199528,2.3193672,3.4244327
"33261",0.5907383,1.2219725,2.5679006
"24730",1.4984358,2.874424,1.427969
"31829",0.8416759,2.943848,2.7223296
"22839",1.4279278,1.8469525,2.2812719
"44390",0.91874596,2.743809,2.6899824
"19887",0.8107819,2.1989605,0.684937999999999
"44882",1.3433311,0.305845,3.0199905
"32889",0.6684059,1.1882359,2.407637
"42724",0.92212037,2.915933,1.515048
"36777",0.7813696,2.905717,2.2991365
"24287",1.4951651,2.75699,2.004542
"12508",0.729734,0.49925,2.3631063
"48926",1.3973627,2.5158181,2.534740849
"2110",1.7909554,2.0837899,4.438303
"35068",1.3090782,2.5606678,2.51921749
"11666",1.4098979,0.498358,0.740746
"27301",0.5794366,2.7818,2.2020293
"41337",0.97164395,2.978914,2.2460977
"40631",1.04553778,2.786114,2.4110758
"26636",0.423479,2.745219,1.9114445
"7937",0.98810235,2.85114,3.1489385
"28122",0.3926944,2.6822636,1.8952052
"40844",0.88644749,2.788837,2.51188247
"18242",1.2152272,2.1076092,0.639635
"21733",1.2490495,2.3396353,2.57891692
"25313",0.3211518,2.4046114,1.688141
"24649",1.5077608,2.877998,1.520374
"11155",1.4059123,0.8250525,0.805099999999999
"15107",0.5293635,0.0864739999999999,0.304695000000001
"17719",1.2856927,2.3707505,0.790236999999999
"35777",1.0690112,2.846113,2.3421543
"30747",0.6839543,2.6703817,2.5995346
"40117",0.90393833,2.780599,2.7276963
"30051",0.7749034,0.121402,2.3618656
"26587",0.5888537,1.8868781,2.2977136
"8420",0.8242186,2.772488,3.603708
"34969",1.1955622,2.999823,2.1846377
"46542",1.2905925,0.7293308,2.8673737
"29787",0.7291047,0.605126,2.44662457
"36188",1.0696718,2.948151,1.396792
"41617",1.03472454,3.262887,2.0167271
"31705",0.689089,2.3346758,2.7553277
"14252",0.5377149,1.67027073,0.555765000000001
"41973",0.97192038,3.057133,1.8813129
"12003",1.4594255,1.5701238,0.633433
"35373",1.2343588,2.6984462,2.51197251
"5320",0.8256003,2.845384,3.587517
"14444",0.6632537,0.887,0.370397000000001
"46647",1.4879356,1.1914789,2.6746811
"19285",0.8315021,2.4583252,0.802935
"25019",1.2566202,2.903483,1.268964
"24390",1.6262284,2.745632,1.7362833
"18495",1.08053,2.5342944,0.70398
"2133",0.6555915,2.837734,3.3996915
"42981",0.92214612,3.00176,1.423504
"27244",0.5787997,2.673504,2.2314992
"39378",1.1018059,2.792093,2.6068338
"13776",0.6596895,1.64873382,0.597211999999999
"14620",0.5988286,0.9837386,0.378609000000001
"30887",0.6074844,1.5204625,2.61980025
"36532",0.87292102,2.874691,2.3207177
"46456",1.286355,0.394223999999999,2.9181316
"19573",0.9610015788,2.5288332,0.596562
"49065",1.2430287,2.957692,2.6582901
"30170",0.64115,0.432029,2.3941737
"34313",1.00553902,2.975345,3.0728434
